"Park name","System","Unit type","Core park","Week start","Weekly vehicle visits","Data source"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-05-27,889,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-06-03,651,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-06-10,679,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-06-17,987,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-06-24,336,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-07-01,889,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-07-08,889,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-07-15,329,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-07-22,686,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-07-29,700,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-08-05,889,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-08-12,616,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-08-19,1211,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-08-26,1106,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-09-02,1043,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-09-09,630,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-09-16,679,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-09-23,826,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-09-30,231,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-10-07,665,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-10-14,2254,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-10-21,819,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-10-28,238,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-11-04,56,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-11-11,105,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-11-18,287,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-11-25,28,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-12-02,28,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-12-09,77,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-12-16,35,"Biweekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-12-23,77,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-12-30,42,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-01-06,14,"Biweekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-01-13,21,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-01-20,21,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-01-27,63,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-02-03,42,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-02-10,42,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-02-17,245,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-02-24,357,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-03-02,483,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-03-09,455,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-03-16,700,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-03-23,868,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-03-30,1876,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-04-06,1337,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-04-13,1512,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-04-20,2282,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-04-27,2639,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-05-04,1274,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-05-11,1456,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-05-18,1435,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-05-25,1820,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-06-01,1561,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-06-08,1323,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-06-15,868,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-06-22,791,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-06-29,679,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-07-06,903,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-07-13,609,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-07-20,441,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-07-27,819,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-08-03,994,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-08-10,609,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-08-17,1246,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-08-24,1428,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-08-31,2457,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-09-07,742,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-09-14,1407,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-09-21,910,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-09-28,1533,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-10-05,3080,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-10-12,1820,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-10-19,210,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-10-26,210,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-11-02,1239,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-11-09,84,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-11-16,665,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-11-23,553,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-11-30,966,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-12-07,357,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-12-14,357,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-12-21,28,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-12-28,357,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-01-04,294,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-01-11,273,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-01-18,196,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-01-25,133,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-02-01,21,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-02-08,35,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-02-15,112,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-02-22,154,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-03-01,826,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-03-08,980,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-03-15,1204,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-03-22,567,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-03-29,1414,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-04-05,574,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-04-12,1099,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-04-19,546,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-04-26,805,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-05-03,840,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-05-10,476,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-05-17,504,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-05-24,1176,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-05-31,861,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-06-07,273,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-06-14,882,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-06-21,665,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-06-28,1015,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-07-05,1204,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-07-12,847,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-07-19,518,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-07-26,1463,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-08-02,1148,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-08-09,1008,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-08-16,721,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-08-23,518,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-08-30,1162,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-09-06,868,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-09-13,868,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-09-20,1260,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-09-27,791,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-10-04,1106,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-10-11,1190,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-10-18,1715,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-10-25,497,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-11-01,525,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-11-08,140,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-11-15,84,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-11-22,385,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-11-29,210,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-12-06,210,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-12-13,133,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-12-20,28,"Weekly StreetLight"
"He Mni Can - Barn Bluff","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-12-27,14,"Biweekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2017-11-27,252,"Biweekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2017-12-04,504,"Weekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2017-12-11,252,"Weekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2017-12-18,504,"Weekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2017-12-25,749,"Weekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-01-01,532,"Imputed"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-01-08,406,"Imputed"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-01-15,273,"Imputed"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-01-22,126,"Biweekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-01-29,252,"Weekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-02-05,329,"Imputed"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-02-12,378,"Biweekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-02-19,756,"Weekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-02-26,98,"Biweekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-03-05,196,"Weekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-03-12,196,"Weekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-03-19,196,"Weekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-03-26,175,"Imputed"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-04-02,168,"Imputed"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-04-09,98,"Biweekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-04-16,196,"Weekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-04-23,420,"Imputed"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-04-30,420,"Biweekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-05-07,840,"Weekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-05-14,1120,"Weekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-05-21,420,"Weekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-05-28,301,"Weekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-06-04,805,"Weekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-06-11,3395,"Weekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-06-18,483,"Weekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-06-25,1274,"Weekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-07-02,917,"Weekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-07-09,616,"Weekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-07-16,1071,"Weekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-07-23,1533,"Weekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-07-30,2345,"Weekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-08-06,1008,"Weekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-08-13,672,"Weekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-08-20,1169,"Weekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-08-27,1484,"Weekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-09-03,1148,"Weekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-09-10,658,"Weekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-09-17,161,"Weekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-09-24,161,"Weekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-10-01,504,"Weekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-10-08,168,"Weekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-10-15,168,"Weekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-10-22,672,"Weekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-10-29,273,"Weekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-11-05,140,"Weekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-11-12,70,"Biweekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-11-19,140,"Weekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-11-26,126,"Imputed"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-12-03,112,"Imputed"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-12-10,112,"Imputed"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-12-17,70,"Biweekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-12-24,140,"Weekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-12-31,175,"Weekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-01-07,175,"Weekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-01-14,287,"Weekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-01-21,231,"Weekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-01-28,119,"Weekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-02-04,189,"Imputed"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-02-11,119,"Biweekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-02-18,245,"Weekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-02-25,364,"Weekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-03-04,350,"Weekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-03-11,119,"Biweekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-03-18,238,"Weekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-03-25,238,"Weekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-04-01,56,"Weekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-04-08,112,"Weekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-04-15,231,"Weekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-04-22,84,"Biweekly StreetLight"
"Hole in the Mountain Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-04-29,175,"Weekly StreetLight"
